src_port,dst_port,protocol,length,label
1.2249048638892739,1.2210532113658483,0.4435330281522391,0.0,0
-1.0532909094378857,-1.244717634717604,0.8276755938453465,0.0,0
-1.0489389766216544,1.4937279627672746,-1.4165257109933334,0.0,1
1.6395701605301878,-1.2241828694886077,-0.7493307284737258,0.0,1
-0.3725008154874269,1.1991719041546227,0.3626609090589533,0.0,1
1.6395701605301878,-1.2618018861171378,-1.4165257109933334,0.0,0
0.09019996601188988,-0.20594465430161535,0.5648412067921678,0.0,1
-1.0532909094378857,-0.8875473739312915,-0.7493307284737258,0.0,1
-1.0489389766216544,1.4937279627672746,-1.4165257109933334,0.0,0
1.0954143346214082,-0.03400807494571607,0.5648412067921678,0.0,0
1.2894448486733845,-1.2241828694886077,-0.7493307284737258,0.0,1
-1.0375254169715382,2.1635484400524447,-1.760232217139798,0.0,0
-0.33013105448411767,1.0643493881839177,0.3424428792856319,0.0,0
-0.8851256564635112,0.2203200419478364,2.1216294993379186,0.0,1
-0.3313627335830511,-0.28959857494760843,0.3424428792856319,0.0,0
-1.0532909094378857,-1.244717634717604,0.8276755938453465,0.0,1
0.006035227584773697,-0.2278259615128409,-0.6280225498337972,0.0,0
-0.8851256564635112,0.2203200419478364,2.1216294993379186,0.0,0
-0.3725008154874269,1.1991719041546227,0.3626609090589533,0.0,0
1.3518499230193437,-0.5605059899973587,0.46375105792556054,0.0,0
-1.0489389766216544,1.4937279627672746,-1.4165257109933334,0.0,1
1.3518499230193437,-0.8875473739312915,-0.7493307284737258,0.0,1
-0.3313627335830511,-0.28959857494760843,0.3424428792856319,0.0,1
-1.0486926408018677,-0.8875473739312915,-0.7493307284737258,0.0,1
0.09019996601188988,-0.20594465430161535,0.5648412067921678,0.0,0
